"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $205.88/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","PrivateNote"
"0x35e3bb19c28c1f01283edaad2700d70bfe7c7c5644d783d30e5421e22b6cca29","7066264","1547492107","1/14/2019 6:55:07 PM","0xaa6fa101ddd43d295cf0509aaf1cf0778f37ebaa","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.23853232","0","49.1090340416","0.00126","0.2594088","129.74","","",""
"0x64bc2ec630be48e92a431a063966043d83329327beddbbc283245a452cf261ad","7066264","1547492107","1/14/2019 6:55:07 PM","0xf8bf220a95b749ef14e0a8d34af4a15673c94864","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.08274","0","17.0345112","0.00126","0.2594088","129.74","","",""
"0xe2c4f80f3e22c426b10e0e25899a0292ed35dd1f3b19ed1545910e2dac2785fd","7066264","1547492107","1/14/2019 6:55:07 PM","0xa6c82fca42d170d38b0af4cc670c13841c0ab236","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.20358409","0","41.9138924492","0.00126","0.2594088","129.74","","",""
"0xd0cd0ff5cdaddd043b4ccb77ff27a4aa8bac6142600e5808829d1d582ec37316","7066264","1547492107","1/14/2019 6:55:07 PM","0x8e722d2eb713f66db9e708c78faeef92fd8a15dc","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.18818","0","38.7424984","0.00126","0.2594088","129.74","","",""
"0xa898b6a1558c4e598d95807dc640ae1c368264899a48595f06301ea0fb22945c","7066264","1547492107","1/14/2019 6:55:07 PM","0x1a0b8e3f9b28194a611c1617b3aca412f8601d8d","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.22588466","0","46.5051338008","0.00126","0.2594088","129.74","","",""
"0xc0a42deefe849535f9c9306d76fb246de4a1812003259900f5c4e805871d8520","7066264","1547492107","1/14/2019 6:55:07 PM","0xb9487aee66eb185cc59fc040f44ee9e6362fdc93","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.14340985","0","29.525219918","0.00126","0.2594088","129.74","","",""
"0x299c0b292669869f17a6ec4f3672a780df40892120a15fa5cb16f2c06bf36bbe","7066264","1547492107","1/14/2019 6:55:07 PM","0x87ea4246a8b8541bee2e33e2c08bf64a26dc3588","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.21441568","0","44.1439001984","0.00126","0.2594088","129.74","","",""
"0x17d56458d1cb0f0e20f930d9d36ed32a2f919f7fc48ad09b2926de5fe8b187a1","7066264","1547492107","1/14/2019 6:55:07 PM","0x61ca649edf8c46459b0a49fa92db9d919ec9c538","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.10841781415202379","0","22.3210595776187","0.00126","0.2594088","129.74","","",""
"0x313fd9de312061c3443a03c5718cdf0fba8596d01bcc06fda1a17a9405bf6448","7066264","1547492107","1/14/2019 6:55:07 PM","0xed5e098cddf930a47ebee8f5f30547922fd0e18d","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.24274","0","49.9753112","0.00126","0.2594088","129.74","","",""
"0x4830c9c923f218c724ab00663ade8ae33738040de585cbcd77aadd7490bb53d2","7066264","1547492107","1/14/2019 6:55:07 PM","0xbfa616e3d4bd55a3140364ad8530666f2c657375","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.21274","0","43.7989112","0.00126","0.2594088","129.74","","",""
"0xc0b5e4006590a071f939ea16a587e4c9a24f44d37f4522e749383cd00d583b6a","7066264","1547492107","1/14/2019 6:55:07 PM","0x882eb8b7fb3cd53717bc2e8a3f127d88c5168b09","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.08674","0","17.8580312","0.00126","0.2594088","129.74","","",""
"0x7047b9a19fec10b0bee35ff20e2ff33ce6bea6e14dae01159413dd108eada27d","7066264","1547492107","1/14/2019 6:55:07 PM","0x8b658decd6b09f901f8697f6015f030c4ad5bb8b","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.06139014","0","12.6390020232","0.00126","0.2594088","129.74","","",""
"0xdc30586e4e8ccd4c2eb31f704ac6e434f9c69101bc4e6a7af83883acbfdc0d31","7066264","1547492107","1/14/2019 6:55:07 PM","0xc8e9731ab447c9ec33fbe8ee25c72e94ada1589c","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.08774","0","18.0639112","0.00126","0.2594088","129.74","","",""
"0x25e9c2135fb8b6311583b3f591b5eccc92c31703022e8ac5e1930708649a5373","7066264","1547492107","1/14/2019 6:55:07 PM","0x5289914cec9543eef86b29244a7ad7a9d40e9225","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.09274","0","19.0933112","0.00126","0.2594088","129.74","","",""
"0x743ead82f3322e8c823e847e8c840d0b8749210b12d4852549af284bc4d3d96d","7066264","1547492107","1/14/2019 6:55:07 PM","0x5be722b8b4e4ee7a6acebe5a488e8b8d8e31e602","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.08274","0","17.0345112","0.00126","0.2594088","129.74","","",""
"0xad52fd024e2f2267d6cfd2d5ea6eedcaefedae0dda1e620c1db04cce1f36a403","7066264","1547492107","1/14/2019 6:55:07 PM","0x8b2ce14885e7900179b9cd3267a08e37b121cd40","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.03274","0","6.7405112","0.00126","0.2594088","129.74","","",""
"0x120b48eeaa0cdea4c7bd7e9d8611829bc2aa29599f4a27b21a488302e8b3e345","7066264","1547492107","1/14/2019 6:55:07 PM","0x4f6ec6191f01db3ccad3a067c20019e53e8bfc3c","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.0341","0","7.020508","0.00126","0.2594088","129.74","","",""
"0x5c64339353fd3c4057d8e1b2f28a53732162c505f09eb430fde3afee04e273d1","7066264","1547492107","1/14/2019 6:55:07 PM","0x9575281c53a888f0926ef1ae6b81e286401e7117","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.207040455597608617","0","42.6254889984357","0.00126","0.2594088","129.74","","",""
"0x81b6b2a68e05f0183e2945f1c01a0c834da58524eb9ce9cf496047da56a225f2","7066264","1547492107","1/14/2019 6:55:07 PM","0x0d28e6b4587c5f83095f027690ba9f77afb4cb87","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.08895212","0","18.3134624656","0.00126","0.2594088","129.74","","",""
"0x07c76ec197a9cb3d035318482d92bdcdf8669a2cccfbd313e8157883e80b323f","7066264","1547492107","1/14/2019 6:55:07 PM","0x5af233b0ae5fd992c2c8f9008e6998531c84e641","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.04022127","0","8.2807550676","0.00126","0.2594088","129.74","","",""
"0xc411389e19d2a08a9386cdb13307a3d7d377b49677e16246067bfd32352c9c53","7066264","1547492107","1/14/2019 6:55:07 PM","0xf0e83b3cbe21f91125fde3786d3b08432b848b6e","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.09566002","0","19.6944849176","0.00126","0.2594088","129.74","","",""
"0x6fd9987294d8ccd153e9f4e4fb617463db7b45134ff121de5c9c0277a20e1e44","7066264","1547492107","1/14/2019 6:55:07 PM","0x1e7c7f9be651ed453ae5d74b8eae3076df9584ac","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.09274","0","19.0933112","0.00126","0.2594088","129.74","","",""
"0x54c6d7885342a8cac19a05c48e5e2dcf7386406ade240439b88155876aff449a","7066264","1547492107","1/14/2019 6:55:07 PM","0x12e89ec4b17d964c7bd57f56073065fc417cca40","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.0931523","0","19.178195524","0.00126","0.2594088","129.74","","",""
"0x2ed61133f4f2418586d2113f669365367e538689c2d68a32dce0f1fbfc93ade8","7066264","1547492107","1/14/2019 6:55:07 PM","0x8a84c09443afcaa9761162665fad756c695dc149","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.18561","0","38.2133868","0.00126","0.2594088","129.74","","",""
"0x3b23eb14270c4c8ad38dd786021774208b0b2812c0bf2158339f672c9750080c","7066264","1547492107","1/14/2019 6:55:07 PM","0xd7435ffa9b8445632249d3d00ee6ffa44b5b219e","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.166451630341788894","0","34.2690616547675","0.00126","0.2594088","129.74","","",""
"0xa338d56cb5f9b2c0a343964f8f5a3ab1540926d5e33cea8e4db22ef636c19448","7066264","1547492107","1/14/2019 6:55:07 PM","0x6da4c9a0303b31c395fe3ee8fcf90ad700dfa45b","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.024758442091889295","0","5.09726805787817","0.00126","0.2594088","129.74","","",""
"0x9b5cef548db34d99d0f92a847c41df7f3bc00ce132eba4754451badb7eb2a98e","7066264","1547492107","1/14/2019 6:55:07 PM","0xa0a9636b0bcd51869076c5c6bc9b9d22f5593aff","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.13274","0","27.3285112","0.00126","0.2594088","129.74","","",""
"0x684f0c8392f97a18788dba5e6d563b18f338497c14d85794dca628ab726d0a51","7066264","1547492107","1/14/2019 6:55:07 PM","0x6882a8330792a49b9876f7cd4b9eda65f57d9f01","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.14746458","0","30.3600077304","0.00126","0.2594088","129.74","","",""
"0x5465bbfa7c914bae56aac295efa5d49b499cfd1951af4aed57e2886ea6870fb9","7066266","1547492113","1/14/2019 6:55:13 PM","0x90338b45b36f9209df8e327c5e8ac6e815804308","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.0128025","0","2.6357787","0.00126","0.2594088","129.74","","",""
"0x24eec4b143140d84a150cc8bec1fa465f43a2711d8fd42e37c5ebe722ebe921c","7066266","1547492113","1/14/2019 6:55:13 PM","0x58abda0228029767a55e449d70b64b05272fc711","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.06734969","0","13.8659541772","0.00126","0.2594088","129.74","","",""
"0x25c2d0777e00532f1404dae8085dfdd862bd7cc9b07a4aa1dcee9a6564547264","7066266","1547492113","1/14/2019 6:55:13 PM","0x52f32a3da09e872ffbeeed9f2bc8ebe255c51911","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.09274","0","19.0933112","0.00126","0.2594088","129.74","","",""
"0xb51535a2f3b3101021dbb71bb7f98f96c6b6b829d50d69fe2237732f2e8e3f20","7066266","1547492113","1/14/2019 6:55:13 PM","0xd7d359023447cf6b68ee9ce94296284a8341b2ab","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.07274","0","14.9757112","0.00126","0.2594088","129.74","","",""
"0xf05e3dc43abf2359d66758baf263961c58438a61055fecf96b6fa7b1ea729509","7066266","1547492113","1/14/2019 6:55:13 PM","0x6f720491078b0fe77bb7183c5ea1df8ce05368c8","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.03274","0","6.7405112","0.00126","0.2594088","129.74","","",""
"0x806d6fe69bc8726f639e2485e7f4da522b8ccd9894388c6f1720494a9eb4536f","7066266","1547492113","1/14/2019 6:55:13 PM","0xec296872fe4690599f89ac6d43dc77a03c1d0fe1","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.06947","0","14.3024836","0.00126","0.2594088","129.74","","",""
"0xccb6bc596dc227f82f680c0e582966c91a43154ed59f8c49e6e198330bc8a3af","7066266","1547492113","1/14/2019 6:55:13 PM","0x3b0e73fa87fb62bf3316405b856e41a83a4e9fdd","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.08274","0","17.0345112","0.00126","0.2594088","129.74","","",""
"0xe6fafacb5e8d21f946e9946819aa2d2bbb0fb634316615da7d5bf58e256b358a","7066266","1547492113","1/14/2019 6:55:13 PM","0xaacb680100540889ab949c3910a8262f42aaffb2","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.05090492","0","10.4803049296","0.00126","0.2594088","129.74","","",""
"0x48b9d81683d9d565d4507d2c8868eb5b778ed6431a443694f1f3ea2c095729f4","7066266","1547492113","1/14/2019 6:55:13 PM","0x49c66ae539d94863ac48c3c920f2c4c5ad358074","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.092768","0","19.09907584","0.00126","0.2594088","129.74","","",""
"0x2d28f225fbe7b4654f32b62e76230703e94e0b90ee10fcbc4ded369ab324ea60","7066266","1547492113","1/14/2019 6:55:13 PM","0x42fd98c4699d6153ac23989de11659b98324ee14","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.09274","0","19.0933112","0.00126","0.2594088","129.74","","",""
"0x7c0d8681ec95d406d88df9b8230bc22bedb8a8b2709a5bd5751107a3cf2af7ff","7066266","1547492113","1/14/2019 6:55:13 PM","0x738fa98f2544e928431535800f19a551213d13e0","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.11002343","0","22.6516237684","0.00126","0.2594088","129.74","","",""
"0xf6acad47e2233e68e9c5f7197cf21beeb9b7a845e40d0c9919bc45908e7c6016","7066266","1547492113","1/14/2019 6:55:13 PM","0x09bc65e3599bb59b32c03bc23e2a189c77c1433e","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.04476032421969514","0","9.21525555035084","0.00126","0.2594088","129.74","","",""
"0xde8d8d66bc5477e9722baae6c6aa6697710b8c266066c5882c88d1b4a93eee7c","7066266","1547492113","1/14/2019 6:55:13 PM","0x212da3ad8a79c8ee3ba2c8b649ca1ec10c75a65e","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.09930244","0","20.4443863472","0.00126","0.2594088","129.74","","",""
"0xea73c13a0f27388a848954d64a3655a15e6cf5a0618cb61d8437429829d8c92f","7066266","1547492113","1/14/2019 6:55:13 PM","0x1695dc80589e809de40d2da0c9aa3cbde61e7beb","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.00264","0","0.5435232","0.00126","0.2594088","129.74","","",""
"0x7878fcaf5ba4b884b6635858de8aebfd87168aaef6eae9fcda8d87812ee0e1a9","7066266","1547492113","1/14/2019 6:55:13 PM","0x71d573583fb080d0c647ffdb6330d08c0463cfbb","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.051688314","0","10.64159008632","0.00126","0.2594088","129.74","","",""
"0x85b463249a85b90057ac990e1d5c64ae2896f350af9bcbfe23eaf2287edd212a","7066266","1547492113","1/14/2019 6:55:13 PM","0x0b1580e9cea6627f9a28f86478b99f66b5d0f1aa","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.16180574","0","33.3125657512","0.00126","0.2594088","129.74","","",""
"0xe478ea88d6b7e2b36f3391f28ebfc0304ced9ad62597f3540c8b81a6fdca4d5b","7066266","1547492113","1/14/2019 6:55:13 PM","0xc441e70a9adb4d771e79abcae16b94d9fdfe2b21","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.09174","0","18.8874312","0.00126","0.2594088","129.74","","",""
"0xe6a0aee5dcea44799014f35e62466d2c56aa20780694c5fc1387f074c5a6a26c","7066266","1547492113","1/14/2019 6:55:13 PM","0x4e6179e7f8a1fbcf1e70a4e04412af28c69f10e9","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.05311042","0","10.9343732696","0.00126","0.2594088","129.74","","",""
"0xa22d10957d96757cc329f2a326b87e93ccaff792cce3b2f43ca78055dfcf6197","7066266","1547492113","1/14/2019 6:55:13 PM","0x9e91c3b07eb7c7fb6c6d1786def05018ff2ab089","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.11183403","0","23.0243900964","0.00126","0.2594088","129.74","","",""
"0x4d553b079470d22c936d140621911e24df8d58671096901a168e738c9014cb0c","7066266","1547492113","1/14/2019 6:55:13 PM","0xa2564564aa6691a91fc5f1d7b80a907723a45f73","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.02482808","0","5.1116051104","0.00126","0.2594088","129.74","","",""
"0x351439d03e0349e939bd9eef2dd8fe77925a7645fe5da773279eaf47a9d622e4","7066266","1547492113","1/14/2019 6:55:13 PM","0xcdbc0d0225af0e7afb2a5417c174d88aacd698e6","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.03879","0","7.9860852","0.00126","0.2594088","129.74","","",""
"0x58d06bbb1581cd01af73da63c16a322a5149036dc60bc01a1fb9c35c93c1c191","7066266","1547492113","1/14/2019 6:55:13 PM","0x65ef720130f3089dd473aa94adb1e2b353bad8d9","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.10100944","0","20.7958235072","0.00126","0.2594088","129.74","","",""
"0x0ba2b9deefd5249b0d65c81cb0ea3afa8318f39037b64d4b8c1606016d2922fa","7066266","1547492113","1/14/2019 6:55:13 PM","0x1b26c1b1abf56f8b8348ddd8d95d8148b35e301e","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.16548443","0","34.0699344484","0.00126","0.2594088","129.74","","",""
"0x23cc9a961e708f3875fc1cacbfca07db3d0c3134f63d5e7300c604d4dc81fe47","7066266","1547492113","1/14/2019 6:55:13 PM","0xbf9e75fe7692220f4af8da769b9abfc9e4bb47cb","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.193253860901131408","0","39.7871048823249","0.00126","0.2594088","129.74","","",""
"0xbccd435f31285e6ae40882d1ff1d691b0342259b060929ec4156b82302e80812","7066266","1547492113","1/14/2019 6:55:13 PM","0x678d2a637dfb2d1793c70ac337e2eb02554a571e","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.19602515196616","0","40.357658286793","0.00126","0.2594088","129.74","","",""
"0x628620393c35839a9690924eee902e7c7115212aa35de97603a1d93f4d51a469","7066266","1547492113","1/14/2019 6:55:13 PM","0x68f5f480cb96fe6e8caae8e25266bc03a5bc671b","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.00974","0","2.0052712","0.00126","0.2594088","129.74","","",""
"0xd5695964d5bd1455d0a5c3786249a231044d72572895e3d3e42e9510a1bab962","7066266","1547492113","1/14/2019 6:55:13 PM","0x81d745dde75804a474c97b7ff84242ee7de785c8","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.02629","0","5.4125852","0.00126","0.2594088","129.74","","",""
"0xe924f34d2b26e65e3cb24287c5ecd2ae2a1b348eedf853bf5bd16c3356d78e8f","7066266","1547492113","1/14/2019 6:55:13 PM","0x3c137a3bb59be2f43905ca5d8a0e78d5a9810bc2","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.00274","0","0.5641112","0.00126","0.2594088","129.74","","",""
"0x8f45c9bf1498413ae7d3a0c4b2a25ce60f7b0de7eb4d5b296be36450433a1847","7066266","1547492113","1/14/2019 6:55:13 PM","0x659ef02437a03569091c7a6afb39222a7532f97c","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.24002155","0","49.415636714","0.00126","0.2594088","129.74","","",""
"0xe324d980b0940a79df05c1e670d2cd1c8e8a0c26e1ce4d8abbb014b795cc3aeb","7066266","1547492113","1/14/2019 6:55:13 PM","0x07b64351f3ed71422b38d9888e1ec5db31959ca2","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.1219992561894421","0","25.1172068642823","0.00126","0.2594088","129.74","","",""
"0xa8e0f77bd0340fd0b415c67e776e06fdfe376d62f52dd4ee1cb5431946fa234e","7066266","1547492113","1/14/2019 6:55:13 PM","0x46fdda63658adf996c1175ffb264a78f6f465f1e","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.12595604","0","25.9318295152","0.00126","0.2594088","129.74","","",""
"0x8e3f5326b27c671492f7f92e2cc0e9467fe05e1fa1b8dccc2ec444e7b6aa39e5","7066266","1547492113","1/14/2019 6:55:13 PM","0x8022c7f846fe2ef303855e724c84409be16f6da6","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.00268918","0","0.5536483784","0.00126","0.2594088","129.74","","",""
"0x4b015a49791c76b7071dfbe7ac6f808ed65eae0d99d32bb51fd159d3255d652c","7066266","1547492113","1/14/2019 6:55:13 PM","0xe4da442c1e88a86e52b264fa9c46a091ab674d8d","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.08774","0","18.0639112","0.00126","0.2594088","129.74","","",""
"0x4bb8a130a3ae9007209c91b0e8bab32d344e1de71db3411390ff5112ab76429b","7066267","1547492126","1/14/2019 6:55:26 PM","0xdb704ce476bdca40d2872198c9fa10e1d5e51eea","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.142451118150761338","0","29.3278362048787","0.00126","0.2594088","129.74","","",""
"0x79342f8edef1f4de3d94b5d3b534bbc354a4edd9a36b4d180ccef0b7ba85ed98","7066267","1547492126","1/14/2019 6:55:26 PM","0x7bcf135017230f2fbc52e5488a04896dddcc1642","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.19274","0","39.6813112","0.00126","0.2594088","129.74","","",""
"0xfbd685424d8e3a53a2af9ffc229350fece317150cf77429b51112191c76a3806","7066267","1547492126","1/14/2019 6:55:26 PM","0xb10f5f3137bfc07f356627f5ee59a0c36a9822e4","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.10274","0","21.1521112","0.00126","0.2594088","129.74","","",""
"0xd6b9487d12b3af54b7cfaeddf4fe3341401cceccf884db9a55bb0cd59fbab512","7066267","1547492126","1/14/2019 6:55:26 PM","0x8338060274232435b3354384f27619c639d6bd15","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.18856984","0","38.8227586592","0.00126","0.2594088","129.74","","",""
"0x4ee7d84c147094302c7e61a3e7185b559eaaa57e8a62060635d0c3146faeca6e","7066267","1547492126","1/14/2019 6:55:26 PM","0x6ba965df8d856aaa0ef68d6d50d510a434e8a3f2","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.08974","0","18.4756712","0.00126","0.2594088","129.74","","",""
"0xc4e8bc0fe628beecf414159d8611531a39f19966baa34ab619e6d506377c2603","7066267","1547492126","1/14/2019 6:55:26 PM","0x9af2c1a2a0b3679ec17fdee63a1c299df19cf36c","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.09274","0","19.0933112","0.00126","0.2594088","129.74","","",""
"0x68a9071e1f3e065c4de4f5a7baf5fe5ab1b9b57f9ea6a9814ccc9fcc17a2bbca","7066267","1547492126","1/14/2019 6:55:26 PM","0x97559eb30b58ebb0321a6aaffa781c65b633926e","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.06467082","0","13.3144284216","0.00126","0.2594088","129.74","","",""
"0x8eafe9b0cfcc57c725d15f8446c0a9057f91644e142ed9ff0a9025aed811904f","7066267","1547492126","1/14/2019 6:55:26 PM","0xa8ab3f1a94e19bc0bf61a788732c9502545a9585","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.13279936","0","27.3407322368","0.00126","0.2594088","129.74","","",""
"0xeacbf194b57f468d3a610cbdb447b1d0a720255fc8d4e235e5a25234195a99cf","7066267","1547492126","1/14/2019 6:55:26 PM","0x49019ae3e1ca7aae2137e856f675ffb39b618810","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.21357382","0","43.9705780616","0.00126","0.2594088","129.74","","",""
"0x5b22e5e134dcce9dba09942c69b8d0e6234ed32f8357630cc377f7ca5d001b67","7066267","1547492126","1/14/2019 6:55:26 PM","0x522dbc753fb3b0e4947c8456f6620461374a0044","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.01274","0","2.6229112","0.00126","0.2594088","129.74","","",""
"0xc5f07700de70902c3b33ca3b36c8513c1e141ce4d626065e1fa3cf53278e13e0","7066267","1547492126","1/14/2019 6:55:26 PM","0x9c9618a8298376823032746551fa2e668f3b91c0","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.00874","0","1.7993912","0.00126","0.2594088","129.74","","",""
"0xb90f92902f4541eddfa10527dec1c64c1e1c6a66db3c1e5e9415e291d90ae5a5","7066267","1547492126","1/14/2019 6:55:26 PM","0xff978d0a7dad20a4ce744d6c1b26aefafd3d6859","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.09642","0","19.8509496","0.00126","0.2594088","129.74","","",""
"0xb493b9097372f49ed57d1d87bf903a409c33398581e12fa2529bd5d05b2ffcdd","7066267","1547492126","1/14/2019 6:55:26 PM","0xf4eb875fe99df06b9dc27a21cc1c280afa325d6a","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.17490821","0","36.0101022748","0.00126","0.2594088","129.74","","",""
"0xc361b3f99826b36239d0ffa27d388512bc1e4b1911b5fd6221d4f99ba567788e","7066268","1547492158","1/14/2019 6:55:58 PM","0x25624085816737ce4c5625a56f97961ebb0a738a","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.12859828","0","26.4758138864","0.00126","0.2594088","129.74","","",""
"0x2e95858ffc076f14d280de7086826650f0e0c09929d285ec1aaa7f7eb9f5d8ae","7066268","1547492158","1/14/2019 6:55:58 PM","0xd8754956dd16ff71373b1973acf7ea4bddc5d7a0","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.1235098","0","25.428197624","0.00126","0.2594088","129.74","","",""
"0x47d1975cac36aa194082687ae15310c352ad3151527e93203e0f798118cc1177","7066268","1547492158","1/14/2019 6:55:58 PM","0x2bc8ee49a847f0aac1790a986131245e53b0df55","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.21614","0","44.4989032","0.00126","0.2594088","129.74","","",""
"0x037cb44b33879d14f0df5ecac75fe89cfbd3af501cc5f66f189d9e6ad3925629","7066268","1547492158","1/14/2019 6:55:58 PM","0xba71922e4b42089d76ba0476ecb8f217d3577beb","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.10456435","0","21.527708378","0.00126","0.2594088","129.74","","",""
"0x376ad8b5738c8076253dc9d5b5d71f25ba9cb40785697799772c3449e09b23e4","7066268","1547492158","1/14/2019 6:55:58 PM","0x63168a8ec458b12b2f400a9276e070af1508261f","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.02274","0","4.6817112","0.00126","0.2594088","129.74","","",""
"0x58b11501473d20298ace730a573c3424ee9f156bb30d156ead7a4c9c039ca4f0","7066268","1547492158","1/14/2019 6:55:58 PM","0xae9586fd18d804a8a87a99d42e660fd155af0e1a","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.01036587","0","2.1341253156","0.00126","0.2594088","129.74","","",""
"0x3d8468b3e0ab311db7b57027afc57aa21e39290251d0b0f4d68484cc82f45f07","7066268","1547492158","1/14/2019 6:55:58 PM","0x00799280a293ae51dfbfe5b6f76c51b8b8db0733","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.03652665","0","7.520106702","0.00126","0.2594088","129.74","","",""
"0xe8c11897dd9fdd5f396c961c35dff244ba487d1a622a2598e96872d67a8710aa","7066268","1547492158","1/14/2019 6:55:58 PM","0x98ec2a1fa6a37e2381f81a12018818411e585397","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.02956224","0","6.0862739712","0.00126","0.2594088","129.74","","",""
"0xdca0f6388ed692987494a568b4696bbc100510d966547575145382e3e0baa614","7066268","1547492158","1/14/2019 6:55:58 PM","0x2075a0f15cafec23a2c40e01ab3246dd44f15f55","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.203095","0","41.8131986","0.00126","0.2594088","129.74","","",""
"0xa482f06e1a12911c68389d0da0b510f10941d78134c433415e3b5387fc289e36","7066268","1547492158","1/14/2019 6:55:58 PM","0xfcd33aaa1a90fe46cf9d50ebb44774c19f80e661","0xc8b759860149542a98a3eb57c14aadf59d6d89b9","","0.01274","0","2.6229112","0.00126","0.2594088","129.74","","",""
